No;Tanggal ;Tweet_clean;Tweet_stemming;Label_sentiment
425;07/02/2025;Pakai CoreTax dari tengah malam sampai hari gini gak tampil tampil halaman webnya alasanya apa lagi nih SIBUK MAINTENACE INTERNET LELET gimana nih JAWAB dong JAM BERAPA BISA DIPAKAI NIH APLIKASI;pakai coretax malam gin tampil tampil halaman webnya alasanya sibuk maintenace internet lambat jam pakai aplikasi;Neutral
426;07/02/2025;Kemudian implementasi sistem perpajakan yang baru Coretax juga ditengarai dipaksakan pemberlakuannya padahal kita temukan banyak sekali kendala dan kegagalan sistem yang mengakibatkan dunia usaha juga tersendat Ditambah dengan polemik tarif PPN integritas SMI dipertanyakan;implementasi sistem paja coretax tengara paksa laku temu kendala gagal sistem akibat dunia usaha sendat tambah polemik tarif ppn integritas smi;Neutral
427;07/02/2025;Ada yang berhasil bikin billing pph di coretax ga Ini udah dibuat menu spt ga ada tulisan bayar nya gimana mau keluar billing nya Kalo billing unifikasi sih lancar ya;hasil billing pph coretax menu tulis bayar nya billing nya billing unifikasi lancar;Negative
428;07/02/2025;mohon bantuannya saya mau login coretax tapi malah kayak gini padahal data yg saya masukkan sudah benar;bantu login coretax kayak gin data masuk;Negative
429;07/02/2025;Kenapa sih djp nggk nyerah aja pake coretax Ini karyawan tax pada mumet kalo siang nggk bisa kerja karna coretax error Lancarnya malah tengah malem Padahal dr perusahaan nggk ada uang lembur;djp nyerah pakai coretax karyawan tax pusing siang kerja coretax error lancar malam usaha uang lembur;Negative
430;07/02/2025;Harapan buka coretax pagi biar lancar taunya sama aja;harap buka coretax pagi biar lancar tau;Neutral
431;07/02/2025;Ini ya kak saya buka web coretax muter doang saya pakai device yg berbeda tetap sama muter aja;buka situs coretax muter doang pakai perangkat beda muter;Neutral
432;07/02/2025;bangun subuh buat cobain coretax tetep aja gabisa gilaa emang kacauu nih bikin faktur pajak aja sulitt;bangun subuh cobain coretax tetep gilaa kacauu faktur pajak sulitt;Negative
433;07/02/2025;Bangun set org mah langsung buka coretax web buatan pemerintah busukk masa bisanya di jam jam segini;bangun set orang mah langsung buka coretax situs buat perintah busukk bisa jam jam;Negative
434;07/02/2025;Di luar jam sibuk pala lu server lu aja bapuk ga bisa diakses dijam berapapun sama aja Sama lemot pernah nyobain akses ga min Kalau pernah atau kerja nya berjibaku langsung ama ni coretax pasti ga ngetik begituan sihh;jam sibuk kepala server jelek akses jam lelet nyobain akses admin kerja nya jibaku langsung coretax ngetik begitu sihh;Negative
435;07/02/2025;hal ini karna saya coba iseng buat daftar sendiri di coretax selalu muncul KK no valid dis saya baru menikah di bulan KK baru saya keluar di bulan Saya cari di tiktok ternyata saya nemu postingan kayak gini;coba iseng daftar coretax muncul nomor valid dis meni cari tiktok nemu postingan kayak gin;Neutral
436;07/02/2025;Asli hari ini hari dimana aku melihat bobroknya sistem pelayanan di KPP Medan Belawan Ini semua mulanya dari minggu lalu Aku kesulitan registrasi NPWP di coretax terus datanglah aku ke KPP itu aku isi syrat yang disuruh mereka dan mereka menyarankan untuk tinggal berkas;asli mana bobrok sistem layan kpp medan lawan minggu sulit registrasi npwp coretax datang kpp isi syrat suruh saran tinggal berkas;Negative
437;07/02/2025;Apakah ada efek bila mengganti PIC dan mengerjakan Bupot langsung dari account coretax Badan Terima kasih;efek ganti pic bupot langsung akun coretax badan terima;Negative
438;07/02/2025;PERBAIKIN GA SEKARANGG WEBSITE CORETAX  DARI BULAN DESEMBER AKU NYOBA BUAT NPWP SAMPE BULAN FEBRUARY MASIH GA BISA OK AKU NYOBA DAFTAR TP MALAH TIDAK BISA DI TANGGAL LAHIR MAKSUDNYA APAAN SIH NGELAG TERUS WEBSITE CORE TAX GA JELAS BNGT;perbaikin sekarangg situs coretax  desember coba npwp februari ok coba daftar tanggal lahir maksud lelet situs core tax tidak jelas sekali;Negative
439;07/02/2025;kenapa kok gak ada lapor bayar ya min apakah disebabkan data yg diimport coretax masih blm lengkap karena setelah saya lihat lapor spt masa di coretax saya blm lengkap padahal di web djp efaktur udh sampe;lapor bayar admin sebab data diimport coretax lengkap lihat lapor coretax lengkap situs djp efaktur;Neutral
440;07/02/2025;Yudh coretax belum stabil gk bisa bayar pajak;yudh coretax stabil bayar pajak;Neutral
441;07/02/2025;min mau login akun PT muncul seperti ini solusinya bagaimana ya PT terdaftar November dan sudah ada akun DJP online tetapi belum pernah masuk ke coretax;admin login akun pt muncul solusi pt daftar november akun djp online masuk coretax;Neutral
442;08/02/2025;Baik kak bagaimana cara membuat billing jenis pajak PPN dan PPh kode di coretax;billing jenis pajak ppn pph kode coretax;Neutral
443;08/02/2025;Efaktur desktop Ibu bapak yg kerja di kemenkeu ditjen pajak mana tau prakteknya ngerjain coretax bapak ibu cuma tau teorinya aja kami loh yg kesulitan yg praktek langsung;efaktur desktop kerja kemenkeu ditjen pajak praktek kerja coretax teori sulit praktek langsung;Neutral
444;08/02/2025;Lapor coretax macet gegara ngehang;lapor coretax macet gegara ngehang;Negative
445;08/02/2025;mau buat pdf aja dipersulit capek banget ngerjain coretax faktur belum selesai udah harus ngerjain PPh yg sama sama jatuh tempo tanggal Halo Bu Sri Mulyani Tolongg Tolong diperpanjang sampai akhir bulan atau kembali lagi ke aplikasi;pdf sulit capek banget kerja coretax faktur selesai kerja pph jatuh tempo tanggal halo bu sri mulyani tolongg tolong panjang aplikasi;Negative
446;08/02/2025;min untuk bukti potong pph unifikasi di coretax tidak bisa download langsung sekaligus semua ya seperti di ebupot dan unifikasi di djp online Kalau bisa caranya bagaimana ya;admin bukti potong pph unifikasi coretax unduh langsung ebupot unifikasi djp online;Neutral
447;08/02/2025;Pliss tolong banget CoreTax nya tolong bantu dibenerin dong Dari kemarin berkali mau reset Password ga berhasil sampai lelah Kok bisa This site can t be reached Mau pemadanan data aja ampun dah sudahnya;tolong tolong banget coretax nya tolong bantu kemarin kali reset password hasil lelah this site be reached padan data ampun sudah;Negative
448;08/02/2025;para pejuang coretax maren nyoba pas jam kerja jg susah bgt ngeload trus di bagian akhir nah pas malem jam baru bisa deh Oiya lewat incognito lancar jayaa otp sms jg cepet masuknya Beda pas siang lewat browser biasa otp sms susah bgt ampe abis pulsa banyak;juang coretax maren coba pas jam kerja susah banget ngeload pas malam jam oiya incognito lancar jayaa otp sms cepat masuk beda pas siang browser otp sms susah banget habis pulsa;Negative
449;08/02/2025;CORETAX LU AJA MATI SEGAN HIDUP TAK MAU GIMANA MAU REVISII;coretax mati segan hidup anjj revisi;Negative
450;08/02/2025;halo admin mau reset password di coretax kok gak bisa ya selalu ada notif nama pengguna tidak valid padahal nik sudah sesuai;halo admin reset password coretax notif nama guna valid nik sesuai;Negative
451;08/02/2025;Coretax asu bgt kenapa si anjing gabisa download pdf;coretax anjing banget anjing unduh pdf;Negative
452;08/02/2025;tengah malem kantor gua belom udah udah ngomongin kerjaan sama coretax yg eror anjir jujur udh muak bgtbgt sama si coretax ini;malam kantor bicara kerja coretax error anjing jujur muak bgtbgt coretax;Negative
453;08/02/2025;Tolong dong benerin webnya dari tadi saya mau register coretax error mulu dibagian verifikasi code;tolong benerin webnya register coretax error bagi verifikasi code;Negative
454;08/02/2025;guys kalian yg upload pada bisa gak Aku dari tgl gak bisa proses;teman teman upload tanggal proses;Neutral
455;08/02/2025;Masih juga belum ada tombol bayar lapor di coretax untuk spt dan ppn;tombol bayar lapor coretax ppn;Negative
456;10/02/2025;kak aku ke kpp gaada pelayanan buat npwp disuruh akses sendiri di coretax;kpp uang layan npwp suruh akses coretax;Neutral
457;10/02/2025;Say no more bland response in positive manner klienku sambat sesuatu ttg coretax aku akan jawab iya webnya memang jelek;sayang nomor more bland respon masuk positive manner klien sambat coretax webnya jelek;Negative
458;10/02/2025;Spill please berapa org yg udh tepar karena coretax Gue berhasil diinfus hari ini Alesan pindah ke company tuh biar gue kaga begadang lagi ya Lah ini krn system lo ancur jam tidur gue jg ancur ya;jatuh tolong orang kapar coretax hasil infus alas pindah company tuh biar begadang sistem hancur jam tidur hancur;Negative
459;10/02/2025;Aku seminggu lebih sakit kepala emosi gara bantuin kantor suami ngurusin Coretax ini bikin semua berantakan Emosi;minggu sakit kepala emosi gara bantuin kantor suami ngurusin coretax beranta emosi;Negative
460;10/02/2025;cara input lebih bayar pasal dari masa desember ke januari bagaimana di coretax;input bayar pasal desember januari coretax;Negative
461;10/02/2025;Bener aja kata bu r tadi Dikasih waktu seminggu nanti dibalaa suratnya sistem udah lancar kita akan tetap pakai coretax tidak ada perubahan apa Eh bener aja Anjingg;bu r kasih minggu dibalaa surat sistem lancar pakai coretax ubah eh anjingg;Negative
462;10/02/2025;Tadi pagi ditegor malam ini rilis itu tombol Hampir mgg WP stres gak lu tanggapin CORETAX DAN PENGUSUNGNYA BANGSAT Sumpah demi apapun gw sumpahin bumi ini jadi neraka buat lu anjingg Anjingg gw dibuat sengsara begini Anjingg Teraniaya oleh negara yang gw cinta;pagi ditegor malam rilis tombol mgg wajib pajak stres tanggapin coretax usung bangsat sumpah apa sumpahin bumi neraka anjingg anjingg sengsara anjingg aniaya negara cinta;Negative
463;10/02/2025;min batas upload fp keluaran di masa transisi ini tetap tgl tiap bulannya Apakah tidak ada perpanjangan dan keringan bagi wp min Karena byk sekali error coretax ini menghambat kerjaan kami;admin batas upload fp keluar transisi tanggal bulan panjang kering wajib pajak admin bak error coretax hambat kerja;Negative
464;11/02/2025;Gw ampe berantem sm customer Udah dijelasin smpe fotoin web nya yg masih ngueng ga jelas Cust ga minta maaf ga makasih juga stlh berhasil Gondok Nambahin dosa aja ini coretax;antem konsumen dijelasin smpe fotoin situs nya ngueng konsumen maaf terima kasih hasil gondok nambahin dosa coretax;Negative
465;11/02/2025;Kirain ini postingan soal coretax masih bermasalah jadi bukti potong belum keluar karena yang mau motong belum bisa ngakses;postingan coretax masalah bukti potong potong akses;Negative
466;11/02/2025;Maaf min saya daftar manual kekantor pajak malah disuruh daftar online ke coretax tp coretax eror trus gimana ini min gak sinkron sekali antar pegawai;maaf admin daftar manual kantor pajak suruh daftar online coretax coretax error admin sinkron pegawai;Negative
467;11/02/2025;Vendor pada telat ngasih invoice krn coretax bapuk Kalo Tom Lembong bisa dipenjara karena potensi rugi cari juga siapa ni vendor dan yg ngurus coretax bikin banyak orang punya potensi kerugian Ada gila gilanya ini negara prototype;vendor lambat invoice coretax jelek tom lembong penjara potensi rugi cari vendor urus coretax orang potensi rugi gila gila negara prototype;Negative
468;11/02/2025;Sampai kpn udh tgl gaada kepastian yg jelas buat faktur juga mau login coretax diatas jam pagi udh gabsa masuk lagi ke websitenya knp kalian gaada evaluasi Disni semua perusahaan keteter semua Minimal evaluasi kek ini udh hari menu bayar dan lapor gaada mau buat FK susah;tanggal uang pasti faktur login coretax atas jam pagi tidak bisa masuk websitenya uang evaluasi usaha keteter minimal evaluasi kayak menu bayar lapor uang fk susah;Negative
469;11/02/2025;coretax beneran bikin capek kak dari awal rilis sampe sekarang nggak ada benernya WP pada nanyain faktur karena nggak bisa bikin tagihan tapi sistem error terus;huhu coretax beneran capek rilis benernya wajib pajak nanyain faktur tagih sistem error;Negative
470;11/02/2025;Dibuat buka coretax malah bisa anj emang server lu buluk cok Hina banget ampe kalah sama coretax;buka coretax anjing server buluk anjing hina banget kalah coretax;Negative
471;11/02/2025;Di luar topik Belum dapat Coba cek email sampai tahun lalu biasanya udah dapat akhir Januari Jadi berpikir apa gara gara coretax ya;topik coba periksa email januari pikir gara gara coretax;Negative
472;11/02/2025;LEBIH BAYAR PPH MASA SEBELUMNYA TIDAK MUNCUL DI CORETAX SOLUSINYA BAGAIMANA SAYA MAU BAYAR PAJAK;bayar pph muncul coretax solusi bayar pajak;Negative
473;11/02/2025;kirain laptop ku yg lagi ngelag ternyata emang coretax nya sistem taik INI MALEM LOO KOK LEMOT KALI AJG;laptop ku lelet coretax nya sistem kotor malam lelet kali anjing;Negative
474;11/02/2025;untuk akses di djp online kan sudah di tidak bisa ya fasilitas insentif pembebasan PPN rumah umum PMK ini klo untuk di coretax nya sudah ada belum ya saya cari tidak ada menu untuk pembebasan berdasarkan PMK tsb;akses djp online fasilitas insentif bebas ppn rumah pmk coretax nya cari menu bebas dasar pmk tsb;Neutral
475;12/02/2025;Punten mau tanya ada yg tau kenapa pada saat input NIK dinyatakan tidak valid data tidak ditemukan Btw saya mau lapor PPh di coretax;punten input nik nyata valid data temu ngomong lapor pph coretax;Negative
476;12/02/2025;coretax nih jam berapapun emg gakk bisa diandalkan;coretax jam emg gakk andal;Negative
477;12/02/2025;min ini seriusan role drafter begini Beda bgt sama sistem djp online Udh susah HR jaga data gaji eh pas upload di coretax semua orang finance amp tax yg role drafter jg bisa lihat angkanya Solusinya dong supaya data confidentialnya tetep bagian tertentu yg tau;admin serius role drafter beda banget sistem djp online susah jaga data gaji eh pas upload coretax orang finance tax role drafter lihat angka solusi data confidentialnya tetep;Negative
478;12/02/2025;Kenapa sih kalian pada maksa WP pake program setengah mateng kyk coreTAIx Kan bisa nunggu thn depan implementasinya setelah dipastikan semua fiturnya udh siap nyusahin hidup org aja kerjaan kalian nih coretax coretaxabalabal;maksa wajib pajak pakai program mateng coretaix nunggu implementasi fiturnya nyusahin hidup orang kerja coretax coretaxabalabal;Negative
479;12/02/2025;Masa iya gara today udh dapet akses coretax terus jd error nih pikiran Bisanya hp hampir ketinggalan di kantor Baru sadar pas mau keluar Untung aja inget kalo hp masuk ditas laptop yg disimpen di loker;gara today akses coretax error pikir bisa seluler tinggal kantor sadar pas untung inget seluler masuk tas laptop disimpen loker;Negative
480;12/02/2025;kuatkan hamba sampe tgl pembayaran pajak ini selesai ya lordd capek bgt sm coretax;kuat hamba tanggal bayar pajak selesai lordd capek banget coretax;Negative
481;12/02/2025;akses coretax gabisa mulu baru mau sign in terus ke stuck di verification pake nomer hp yang ga masuk masuk dari kemaren;akses coretax sign masuk stuck verification pakai nomor seluler masuk masuk kemarin;Neutral
482;12/02/2025;Hai Kak Untuk notifikasi error tersebut kakak bisa coba bersihkan cookies dan cache dari browser yang digunakan dan masuk kembali ke coretax menggunakan new private incognito window Kemudian silakan pastikan mengisi data sesuai alamat pada KTP atau KK Dalam mengisi data;notifikasi error coba bersih cookies cache browser masuk coretax new private incognito window sila pasti isi data sesuai alamat ktp isi data;Neutral
483;12/02/2025;Minimal coretax benerin dulu kasian juga noh pelayanan didaerah jadi samsak warga pusat mah santai ga jadi samsak;minimal coretax benerin kasi noh layan daerah samsak warga pusat mah santai samsak;Negative
